client_num;customer_age;gender;dependent_count;education_level;marital_status;state_cd;zipcode;car_owner;house_owner;personal_loan;contact;customer_job;income;cust_satisfaction_score;card_category;annual_fees;activation_30_days;customer_acq_cost;week_start_date;week_num;qtr;current_year;credit_limit;total_revolving_bal;total_trans_amt;total_trans_vol;avg_utilization_ratio;use_chip;exp_type;interest_earned;delinquent_acc
717091533;55;F;3;Graduate;Single;CA;91750;no;yes;yes;cellular;Businessman;55344;2;Blue;200;1;119;18-06-2023;Week-25;Q2;2023;13613;1172;4253;84;0.086;Chip ;Grocery;467.83;0
717093858;36;M;2;Graduate;Married;NY;91750;yes;yes;no;cellular;Blue-collar;40077;3;Blue;335;1;99;18-06-2023;Week-25;Q2;2023;2154;1490;3664;63;0.692;Chip ;Fuel;439.68;0
717094758;57;M;1;Graduate;Single;TX;91750;yes;no;no;cellular;Retirees;63218;2;Blue;295;0;95;18-06-2023;Week-25;Q2;2023;8823;0;4453;84;0;Chip ;Bills;846.07;0
717095733;32;M;1;Graduate;Single;TX;91750;yes;yes;no;cellular;White-collar;56412;2;Blue;300;0;60;18-06-2023;Week-25;Q2;2023;3212;2517;4284;69;0.784;Online ;Fuel;428.4;0
717096858;42;M;4;Graduate;Unknown;CA;91750;no;no;no;cellular;Govt;79832;2;Blue;345;1;67;18-06-2023;Week-25;Q2;2023;6492;719;4828;78;0.111;Swipe ;Grocery;1062.16;0
717098208;36;M;4;Post-Graduate;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;19249;1;Blue;445;0;83;18-06-2023;Week-25;Q2;2023;5848;950;1961;51;0.162;Swipe ;Entertainment;156.88;0
717099408;43;M;2;Uneducated;Single;GA;91750;no;yes;no;telephone;White-collar;69583;3;Blue;345;0;72;18-06-2023;Week-25;Q2;2023;10529;0;4583;87;0;Chip ;Entertainment;916.6;0
717100833;36;F;5;Graduate;Married;NY;91750;no;no;no;unknown;Blue-collar;13296;3;Blue;385;1;55;18-06-2023;Week-25;Q2;2023;3148;0;1401;31;0;Swipe ;Food;126.09;0
717103758;49;F;1;Graduate;Married;TX;91750;no;no;no;cellular;White-collar;30789;3;Blue;325;0;133;18-06-2023;Week-25;Q2;2023;18550;0;2616;42;0;Online ;Travel;313.92;0
717105258;43;F;4;Graduate;Unknown;CA;91750;no;yes;yes;cellular;Businessman;23084;1;Blue;475;1;114;18-06-2023;Week-25;Q2;2023;3992;1289;2181;32;0.323;Swipe ;Fuel;196.29;0
717107808;32;M;1;High School;Married;FL;91750;no;yes;no;cellular;Blue-collar;70365;1;Blue;125;1;105;18-06-2023;Week-25;Q2;2023;1438.3;1218;4600;76;0.847;Swipe ;Grocery;1150;0
717109983;53;M;4;Graduate;Single;NJ;91750;no;yes;yes;cellular;Selfemployeed;107681;1;Blue;175;1;58;18-06-2023;Week-25;Q2;2023;2275;2138;7768;83;0.94;Swipe ;Fuel;2252.72;0
717112533;42;F;3;High School;Single;CA;91730;no;yes;no;cellular;Businessman;48970;3;Blue;285;1;108;18-06-2023;Week-25;Q2;2023;6946;0;4058;88;0;Chip ;Entertainment;689.86;0
717114708;48;M;1;High School;Single;CA;91750;no;no;no;cellular;Govt;61211;3;Blue;245;1;91;18-06-2023;Week-25;Q2;2023;2991;1830;4414;77;0.612;Swipe ;Bills;750.38;0
717121758;44;M;3;Unknown;Single;NY;91750;no;no;no;cellular;White-collar;71667;3;Blue;275;0;80;18-06-2023;Week-25;Q2;2023;3008;2517;4627;68;0.837;Swipe ;Fuel;555.24;0
717123858;26;F;1;Unknown;Single;FL;91750;yes;yes;yes;cellular;Govt;48609;3;Blue;365;0;116;18-06-2023;Week-25;Q2;2023;3635;1617;4045;62;0.445;Chip ;Fuel;849.45;0
717124983;59;F;1;Graduate;Single;CA;91750;yes;no;yes;unknown;Blue-collar;14537;3;Blue;480;1;68;18-06-2023;Week-25;Q2;2023;4760;0;1459;20;0;Swipe ;Grocery;116.72;0
717125958;46;M;4;Doctorate;Unknown;NV;91750;yes;yes;no;cellular;White-collar;76566;1;Blue;415;0;69;18-06-2023;Week-25;Q2;2023;2652;1581;4747;80;0.596;Swipe ;Grocery;949.4;0
717127083;53;F;2;Graduate;Married;NY;91750;yes;yes;no;cellular;Blue-collar;21197;3;Blue;360;0;110;18-06-2023;Week-25;Q2;2023;15017;1733;2076;58;0.115;Online ;Bills;539.76;0
717128283;38;F;2;Graduate;Unknown;MO;91750;yes;yes;no;cellular;Businessman;25141;1;Blue;225;1;93;18-06-2023;Week-25;Q2;2023;5525;2409;2305;33;0.436;Swipe ;Grocery;184.4;0
717129333;50;M;3;Post-Graduate;Married;TX;91750;yes;no;no;cellular;Blue-collar;62377;1;Blue;380;1;93;18-06-2023;Week-25;Q2;2023;1438.3;0;4434;73;0;Chip ;Bills;1019.82;0
717130383;48;F;3;Graduate;Single;TX;91750;yes;no;no;unknown;Blue-collar;12985;1;Blue;100;0;117;18-06-2023;Week-25;Q2;2023;2334;707;1386;30;0.303;Swipe ;Grocery;304.92;0
717131283;43;M;3;Uneducated;Single;TX;91750;no;yes;no;cellular;Govt;74968;3;Blue;125;0;161;18-06-2023;Week-25;Q2;2023;6034;1579;4712;67;0.262;Chip ;Fuel;376.96;1
717132633;54;F;0;Uneducated;Married;NY;91750;no;yes;yes;cellular;White-collar;34499;2;Blue;295;1;105;18-06-2023;Week-25;Q2;2023;7348;1466;3066;61;0.2;Swipe ;Entertainment;459.9;1
717134058;44;M;2;Uneducated;Single;TX;91750;no;yes;no;cellular;Govt;48074;3;Blue;250;1;70;18-06-2023;Week-25;Q2;2023;5018;1131;4028;81;0.225;Swipe ;Fuel;241.68;1
717135333;41;M;2;Uneducated;Single;TX;91750;no;yes;no;cellular;Businessman;126828;5;Blue;280;1;88;18-06-2023;Week-25;Q2;2023;17970;1390;13204;97;0.077;Chip ;Bills;792.24;1
717136533;49;M;3;Post-Graduate;Married;TX;91750;no;no;no;cellular;Businessman;83191;3;Blue;285;0;102;18-06-2023;Week-25;Q2;2023;2586;835;4883;73;0.323;Swipe ;Entertainment;1171.92;1
717138558;56;F;5;Graduate;Single;NY;91750;yes;yes;no;unknown;Blue-collar;16308;3;Blue;465;1;100;18-06-2023;Week-25;Q2;2023;3665;0;1813;31;0;Swipe ;Bills;126.91;1
717139608;56;M;2;Doctorate;Married;IL;91750;yes;no;no;cellular;Govt;72089;5;Blue;300;0;89;18-06-2023;Week-25;Q2;2023;3462;1817;4635;65;0.525;Chip ;Bills;1112.4;0
717140733;48;M;3;Graduate;Married;NY;91750;yes;no;no;cellular;White-collar;117822;3;Blue;150;0;76;18-06-2023;Week-25;Q2;2023;6616;831;9065;85;0.126;Swipe ;Fuel;1269.1;0
717141858;52;F;2;High School;Single;CA;91750;no;yes;no;unknown;Govt;35126;2;Blue;285;1;78;18-06-2023;Week-25;Q2;2023;13904;625;3151;67;0.045;Swipe ;Entertainment;598.69;0
717146208;51;F;1;High School;Married;NY;91750;no;no;no;cellular;Businessman;32804;5;Blue;125;1;70;18-06-2023;Week-25;Q2;2023;4257;2517;2828;50;0.591;Swipe ;Grocery;452.48;0
717147708;61;M;0;Graduate;Married;CA;91750;no;no;no;cellular;Blue-collar;55182;5;Blue;455;0;73;18-06-2023;Week-25;Q2;2023;3650;1270;4250;81;0.348;Swipe ;Food;552.5;0
717151383;37;F;2;High School;Single;CA;91750;no;yes;no;cellular;Blue-collar;39388;2;Blue;125;1;109;18-06-2023;Week-25;Q2;2023;2568;1603;3616;85;0.624;Swipe ;Grocery;1012.48;0
717159858;42;F;3;High School;Single;TX;91750;no;yes;yes;cellular;Retirees;25594;3;Blue;270;1;68;18-06-2023;Week-25;Q2;2023;2730;1351;2319;61;0.495;Swipe ;Bills;185.52;0
717166383;37;M;1;Graduate;Single;NY;91750;yes;no;no;cellular;White-collar;92969;5;Blue;325;0;85;18-06-2023;Week-25;Q2;2023;2166;1465;5097;82;0.676;Swipe ;Bills;1478.13;0
717167283;45;F;4;Graduate;Single;CA;91750;no;no;no;cellular;Govt;16999;2;Blue;270;0;87;18-06-2023;Week-25;Q2;2023;9165;0;1846;56;0;Swipe ;Bills;424.58;0
717171408;37;F;3;High School;Single;NY;91750;no;yes;yes;unknown;Blue-collar;20287;5;Blue;200;0;106;18-06-2023;Week-25;Q2;2023;9959;0;2021;41;0;Swipe ;Travel;222.31;0
717172308;29;F;1;Unknown;Unknown;CA;91750;no;yes;no;cellular;Selfemployeed;14975;3;Blue;425;0;104;18-06-2023;Week-25;Q2;2023;3304;0;1731;32;0;Chip ;Grocery;294.27;0
717173358;21;M;2;Unknown;Married;TX;91750;yes;yes;no;unknown;White-collar;167714;5;Blue;245;0;103;18-06-2023;Week-25;Q2;2023;9502;1881;14418;100;0.198;Swipe ;Food;1297.62;0
717174558;44;M;4;Unknown;Single;TX;91750;yes;no;no;cellular;Businessman;107382;2;Blue;225;1;148;18-06-2023;Week-25;Q2;2023;9129;0;7733;81;0;Swipe ;Travel;2242.57;0
717176508;49;F;5;Graduate;Single;CA;91750;yes;yes;yes;cellular;White-collar;52498;3;Blue;200;1;84;18-06-2023;Week-25;Q2;2023;2656;1166;4171;80;0.439;Online ;Grocery;333.68;0
717177783;53;F;2;High School;Married;NJ;91750;no;no;no;cellular;Businessman;216587;5;Silver;125;1;87;18-06-2023;Week-25;Q2;2023;13313;0;15549;121;0;Swipe ;Fuel;3109.8;0
717179508;54;M;2;Uneducated;Single;NY;91750;no;no;no;cellular;Blue-collar;47540;3;Blue;345;0;86;18-06-2023;Week-25;Q2;2023;2382;1565;4011;68;0.657;Chip ;Grocery;922.53;0
717180633;46;F;0;Graduate;Single;TX;91750;no;no;no;cellular;Selfemployeed;14975;2;Blue;460;1;63;18-06-2023;Week-25;Q2;2023;2483;1372;1704;35;0.553;Swipe ;Entertainment;255.6;0
717181833;52;F;2;Graduate;Married;MI;91750;no;yes;yes;cellular;Businessman;41791;2;Silver;125;0;97;18-06-2023;Week-25;Q2;2023;10190;891;3768;59;0.087;Swipe ;Fuel;226.08;0
717182883;65;M;1;Uneducated;Married;NY;91750;no;no;no;cellular;Businessman;52403;5;Blue;430;1;109;18-06-2023;Week-25;Q2;2023;2279;1432;4169;74;0.628;Swipe ;Fuel;333.52;0
717185658;48;M;3;Doctorate;Married;FL;91750;yes;no;no;cellular;Businessman;114989;2;Blue;365;1;100;18-06-2023;Week-25;Q2;2023;22754;0;8531;77;0;Chip ;Travel;511.86;0
717189183;42;F;4;Uneducated;Single;NY;91750;yes;no;no;cellular;Blue-collar;31323;3;Blue;150;1;116;18-06-2023;Week-25;Q2;2023;10467;1961;2665;65;0.187;Swipe ;Entertainment;559.65;0
717190533;50;F;3;Uneducated;Married;CA;91750;yes;yes;yes;telephone;Selfemployeed;11204;2;Blue;330;1;116;18-06-2023;Week-25;Q2;2023;12938;661;1282;32;0.051;Swipe ;Entertainment;115.38;0
717192933;48;F;3;Graduate;Single;FL;91750;no;no;no;cellular;Selfemployeed;14975;3;Blue;480;0;119;18-06-2023;Week-25;Q2;2023;8302;2517;1576;34;0.303;Swipe ;Bills;441.28;0
717195933;43;F;4;Graduate;Married;NV;91750;yes;no;no;unknown;White-collar;27379;3;Blue;190;1;60;18-06-2023;Week-25;Q2;2023;5298;0;2431;37;0;Chip ;Entertainment;340.34;0
717198633;42;F;5;Graduate;Married;CA;91750;no;yes;no;cellular;Businessman;29647;3;Blue;295;1;90;18-06-2023;Week-25;Q2;2023;2075;1469;2556;49;0.708;Swipe ;Bills;664.56;0
717200508;47;M;5;Unknown;Single;CA;91750;no;yes;no;cellular;Govt;76066;3;Blue;175;0;145;18-06-2023;Week-25;Q2;2023;3056;2038;4734;73;0.667;Chip ;Entertainment;1230.84;0
717202083;46;M;3;Uneducated;Married;CA;91750;no;yes;no;unknown;Selfemployeed;30882;5;Blue;360;0;72;18-06-2023;Week-25;Q2;2023;7077;0;2619;41;0;Chip ;Grocery;471.42;0
717202908;40;M;2;High School;Single;CA;91750;no;no;no;cellular;Selfemployeed;55910;5;Blue;345;1;94;18-06-2023;Week-25;Q2;2023;34198;1804;4270;59;0.053;Chip ;Fuel;1238.3;0
717203958;40;F;1;Uneducated;Married;TX;91750;no;no;no;cellular;Selfemployeed;16814;2;Blue;450;1;86;18-06-2023;Week-25;Q2;2023;11512;988;1842;32;0.086;Online ;Fuel;221.04;0
717206508;60;F;0;Doctorate;Married;NY;91750;no;yes;yes;unknown;Selfemployeed;14975;2;Blue;245;1;85;18-06-2023;Week-25;Q2;2023;2798;1806;1543;35;0.645;Swipe ;Entertainment;123.44;0
717207408;53;F;2;High School;Single;TX;91750;yes;yes;no;cellular;Businessman;34117;2;Blue;150;1;83;18-06-2023;Week-25;Q2;2023;12512;666;2995;60;0.053;Swipe ;Bills;329.45;0
717208833;54;F;2;Graduate;Unknown;CA;91750;yes;no;no;cellular;Govt;31677;3;Blue;440;1;162;18-06-2023;Week-25;Q2;2023;1576;0;2703;56;0;Swipe ;Entertainment;324.36;0
717211608;48;M;3;Graduate;Married;CA;91750;no;no;no;cellular;Govt;77865;5;Blue;125;0;83;18-06-2023;Week-25;Q2;2023;4975;1221;4776;68;0.245;Swipe ;Bills;477.6;0
717212958;45;F;3;High School;Married;TX;91750;no;yes;no;cellular;Selfemployeed;35130;2;Blue;455;1;118;18-06-2023;Week-25;Q2;2023;3046;2415;3153;57;0.793;Chip ;Entertainment;315.3;0
717214158;26;F;0;Unknown;Married;NY;91750;yes;no;no;cellular;Businessman;214227;5;Blue;320;1;105;18-06-2023;Week-25;Q2;2023;9815;0;15475;94;0;Chip ;Travel;2011.75;0
717217983;62;M;1;Graduate;Married;FL;91750;yes;no;no;cellular;Selfemployeed;98919;2;Blue;450;1;80;18-06-2023;Week-25;Q2;2023;3143;2517;5409;79;0.801;Swipe ;Food;432.72;0
717219933;53;F;1;Graduate;Married;NY;91750;yes;no;no;cellular;Blue-collar;18647;3;Blue;250;1;111;18-06-2023;Week-25;Q2;2023;2402;628;1930;48;0.261;Swipe ;Entertainment;559.7;0
717222033;37;F;1;Graduate;Single;CA;91750;yes;no;no;telephone;White-collar;56033;2;Blue;470;0;72;18-06-2023;Week-25;Q2;2023;1647;1198;4272;76;0.727;Swipe ;Entertainment;1068;0
717225258;44;F;3;Graduate;Single;TX;91750;yes;yes;no;cellular;Retirees;26399;2;Blue;330;0;116;18-06-2023;Week-25;Q2;2023;13655;1048;2383;59;0.077;Swipe ;Bills;524.26;0
717229158;48;F;2;Uneducated;Married;TX;91750;yes;yes;no;cellular;Retirees;17884;5;Blue;430;1;95;18-06-2023;Week-25;Q2;2023;1628;969;1893;15;0.595;Swipe ;Travel;492.18;0
717231558;45;M;4;Graduate;Married;NY;91750;no;no;no;cellular;Businessman;81141;2;Blue;465;0;113;18-06-2023;Week-25;Q2;2023;3002;1446;4851;74;0.482;Swipe ;Bills;1067.22;0
717233058;46;F;2;Uneducated;Married;SC;91750;yes;yes;no;unknown;Selfemployeed;14975;3;Blue;175;0;97;18-06-2023;Week-25;Q2;2023;5540;1240;1524;31;0.224;Swipe ;Bills;167.64;0
717234183;35;F;1;Graduate;Unknown;TX;91750;no;yes;no;cellular;Selfemployeed;14975;2;Blue;140;1;94;18-06-2023;Week-25;Q2;2023;2710;629;1718;37;0.232;Swipe ;Bills;292.06;0
717237708;31;M;1;Uneducated;Married;FL;91750;yes;yes;no;cellular;Blue-collar;46707;2;Blue;150;1;104;18-06-2023;Week-25;Q2;2023;14265;1878;3982;58;0.132;Swipe ;Grocery;995.5;0
717239133;52;F;2;Graduate;Single;TX;91750;no;yes;no;cellular;Businessman;45615;3;Blue;445;0;102;18-06-2023;Week-25;Q2;2023;10317;642;3939;60;0.062;Swipe ;Bills;669.63;0
717241233;54;M;1;Uneducated;Married;TX;91750;yes;yes;no;cellular;Businessman;152103;2;Blue;400;1;161;18-06-2023;Week-25;Q2;2023;6089;1341;14112;123;0.22;Chip ;Travel;1693.44;0
717242058;42;F;4;Unknown;Married;NY;91750;yes;no;no;cellular;White-collar;22149;5;Blue;100;1;58;18-06-2023;Week-25;Q2;2023;3981;0;2134;42;0;Swipe ;Grocery;298.76;0
717244683;55;M;1;High School;Married;NJ;91750;no;no;no;cellular;White-collar;103510;2;Blue;250;1;116;18-06-2023;Week-25;Q2;2023;21922;1467;7409;89;0.067;Swipe ;Food;3778.16;0
717247383;40;M;4;Graduate;Married;NY;91750;no;no;no;cellular;White-collar;78371;5;Blue;195;1;69;18-06-2023;Week-25;Q2;2023;7514;0;4789;69;0;Swipe ;Food;1053.58;0
717248583;41;M;4;Graduate;Married;TX;91750;no;yes;no;cellular;Selfemployeed;108365;3;Silver;300;0;125;18-06-2023;Week-25;Q2;2023;11362;1871;7849;88;0.165;Swipe ;Fuel;2276.21;0
717249783;50;F;1;Uneducated;Married;NY;91750;no;no;yes;cellular;Businessman;18723;5;Blue;470;0;119;18-06-2023;Week-25;Q2;2023;1815;740;1931;67;0.408;Swipe ;Travel;308.96;0
717251508;50;M;1;Unknown;Married;CA;90250;no;no;no;cellular;Businessman;152160;3;Blue;245;0;142;18-06-2023;Week-25;Q2;2023;34516;0;14127;116;0;Chip ;Travel;847.62;0
717252483;44;F;4;Uneducated;Single;CA;91750;no;no;no;cellular;Govt;23329;3;Blue;150;0;114;18-06-2023;Week-25;Q2;2023;2796;0;2196;35;0;Swipe ;Fuel;241.56;0
717255333;44;F;4;Graduate;Married;CA;91750;yes;yes;yes;cellular;Blue-collar;31904;2;Blue;490;1;165;18-06-2023;Week-25;Q2;2023;6921;0;2729;44;0;Swipe ;Food;709.54;0
717257658;50;M;2;Graduate;Married;AK;99504;yes;yes;no;cellular;Businessman;109458;3;Blue;390;1;42;18-06-2023;Week-25;Q2;2023;9357;1942;7971;84;0.208;Swipe ;Entertainment;1594.2;0
717260058;38;F;3;High School;Single;TX;91750;no;yes;no;cellular;Selfemployeed;14975;5;Blue;360;1;100;18-06-2023;Week-25;Q2;2023;2322;1284;1573;27;0.553;Swipe ;Entertainment;314.6;0
717261708;36;F;4;Graduate;Married;CA;91750;no;yes;no;unknown;Selfemployeed;14975;3;Blue;125;1;54;18-06-2023;Week-25;Q2;2023;13457;1248;1548;41;0.093;Swipe ;Bills;417.96;0
717262833;42;M;3;Uneducated;Married;TX;91750;no;yes;no;cellular;Selfemployeed;58507;2;Blue;200;1;111;18-06-2023;Week-25;Q2;2023;2964;2043;4345;69;0.689;Swipe ;Fuel;695.2;0
717265983;37;F;1;Graduate;Single;CA;91750;yes;yes;no;cellular;Blue-collar;41477;3;Blue;175;1;97;18-06-2023;Week-25;Q2;2023;9908;2066;3749;80;0.209;Swipe ;Grocery;562.35;0
717267108;46;F;4;Uneducated;Married;FL;91750;no;no;no;cellular;Selfemployeed;20948;5;Blue;100;0;120;18-06-2023;Week-25;Q2;2023;15755;1410;2061;61;0.089;Swipe ;Entertainment;144.27;0
717268458;38;F;3;Graduate;Married;CA;91750;no;no;no;cellular;Selfemployeed;19091;5;Blue;395;1;129;18-06-2023;Week-25;Q2;2023;3352;1713;1952;50;0.511;Online ;Bills;527.04;0
717271983;57;F;2;Graduate;Married;NY;91750;no;yes;no;cellular;Govt;35790;3;Silver;100;1;76;18-06-2023;Week-25;Q2;2023;34516;1388;3261;64;0.04;Swipe ;Bills;521.76;0
717273333;58;M;4;High School;Married;TX;91750;yes;yes;no;cellular;Blue-collar;69196;3;Blue;325;1;80;18-06-2023;Week-25;Q2;2023;29219;0;4575;84;0;Swipe ;Entertainment;366;0
717276708;38;F;1;Graduate;Single;TX;91750;yes;no;no;cellular;Selfemployeed;14866;3;Blue;390;0;115;18-06-2023;Week-25;Q2;2023;3127;2517;1470;30;0.805;Swipe ;Bills;396.9;0
717277833;43;F;3;Unknown;Single;TX;91750;yes;no;yes;cellular;White-collar;25026;3;Blue;280;1;104;18-06-2023;Week-25;Q2;2023;2339;2080;2294;45;0.889;Swipe ;Bills;550.56;0
717278808;49;M;4;Graduate;Unknown;NY;91750;no;no;no;unknown;Retirees;38164;2;Blue;370;0;76;18-06-2023;Week-25;Q2;2023;1788;0;3511;56;0;Swipe ;Bills;280.88;0
717280158;38;F;2;Graduate;Single;CA;91750;no;yes;no;cellular;Businessman;36439;3;Blue;300;0;85;18-06-2023;Week-25;Q2;2023;2976;1817;3332;60;0.611;Swipe ;Bills;266.56;0
717281658;52;M;1;Unknown;Married;TX;91750;no;yes;no;cellular;White-collar;46022;5;Blue;150;0;114;18-06-2023;Week-25;Q2;2023;6060;1687;3953;65;0.278;Chip ;Food;395.3;0
717283008;36;F;2;Graduate;Single;CA;90302;no;no;no;unknown;Businessman;207170;3;Blue;300;1;95;18-06-2023;Week-25;Q2;2023;7469;1378;15225;108;0.184;Swipe ;Fuel;3197.25;0
717284133;26;M;0;Graduate;Single;NY;91750;no;no;no;cellular;Govt;66732;2;Blue;490;0;96;18-06-2023;Week-25;Q2;2023;3472;2517;4520;84;0.725;Swipe ;Bills;1265.6;0
717287883;47;F;3;High School;Single;CA;91750;yes;yes;no;cellular;Selfemployeed;14975;2;Blue;125;1;84;18-06-2023;Week-25;Q2;2023;5516;2517;1532;24;0.456;Swipe ;Bills;245.12;0
717291333;40;F;3;Uneducated;Married;TX;91750;yes;yes;no;unknown;Businessman;200705;2;Blue;125;1;74;18-06-2023;Week-25;Q2;2023;16722;0;15110;113;0;Chip ;Grocery;3626.4;0
717292758;33;F;3;Post-Graduate;Unknown;NY;91750;yes;yes;no;cellular;Selfemployeed;8250;2;Blue;415;1;118;18-06-2023;Week-25;Q2;2023;6347;0;1161;44;0;Swipe ;Bills;92.88;0
717295683;55;F;2;Unknown;Married;NY;91750;no;no;no;unknown;Selfemployeed;14975;3;Blue;200;0;40;18-06-2023;Week-25;Q2;2023;3460;1881;1546;35;0.544;Swipe ;Bills;216.44;0
717296808;38;F;3;High School;Single;TX;91750;no;yes;no;unknown;Selfemployeed;14975;2;Blue;460;1;137;18-06-2023;Week-25;Q2;2023;3006;2517;1661;32;0.837;Swipe ;Travel;465.08;0
717297708;56;M;2;Uneducated;Married;NY;91750;no;no;no;cellular;Govt;62614;5;Blue;290;0;93;18-06-2023;Week-25;Q2;2023;2441;1672;4439;74;0.685;Chip ;Grocery;887.8;0
717299958;55;F;1;Unknown;Married;CA;91750;no;yes;no;cellular;Retirees;52804;5;Blue;325;1;84;18-06-2023;Week-25;Q2;2023;2453;1534;4185;66;0.625;Chip ;Bills;585.9;0
717301908;41;F;4;Uneducated;Single;NJ;91750;no;no;no;cellular;Retirees;19502;5;Blue;125;1;66;18-06-2023;Week-25;Q2;2023;3312;1624;1973;55;0.49;Swipe ;Fuel;572.17;0
717307158;41;M;4;High School;Unknown;CA;91750;no;no;no;cellular;Govt;98096;2;Blue;465;1;108;18-06-2023;Week-25;Q2;2023;1853;1314;5331;79;0.709;Swipe ;Bills;746.34;0
717308433;44;F;3;Graduate;Single;UT;91750;no;no;no;cellular;Selfemployeed;24262;5;Blue;415;0;76;18-06-2023;Week-25;Q2;2023;1960;0;2253;39;0;Chip ;Travel;315.42;0
717310458;64;F;1;Graduate;Single;NY;91750;no;yes;yes;unknown;White-collar;33837;3;Blue;325;1;74;18-06-2023;Week-25;Q2;2023;5780;938;2960;65;0.162;Swipe ;Food;562.4;0
717316008;48;F;2;High School;Married;NY;91750;yes;no;no;cellular;Businessman;192767;5;Blue;340;1;118;18-06-2023;Week-25;Q2;2023;3782;0;14977;117;0;Chip ;Entertainment;2246.55;0
717321783;48;F;2;Graduate;Married;CA;91750;no;no;no;unknown;Selfemployeed;14975;2;Blue;280;0;64;18-06-2023;Week-25;Q2;2023;10344;1274;1617;47;0.123;Swipe ;Bills;97.02;0
717322833;44;F;2;Uneducated;Married;CA;91750;no;no;no;cellular;Selfemployeed;14975;3;Blue;415;1;136;18-06-2023;Week-25;Q2;2023;10604;1988;1578;30;0.187;Swipe ;Bills;142.02;0
717324183;46;M;2;Graduate;Unknown;TX;91750;no;no;no;cellular;Businessman;183952;5;Silver;390;1;91;18-06-2023;Week-25;Q2;2023;14305;1288;14769;119;0.09;Chip ;Travel;3987.63;0
717325158;50;M;3;Graduate;Single;TX;91750;no;yes;no;cellular;Selfemployeed;64319;2;Blue;300;0;69;18-06-2023;Week-25;Q2;2023;1438.3;883;4474;63;0.614;Online ;Bills;1297.46;0
717327783;54;F;1;High School;Married;NY;91750;no;no;no;unknown;Selfemployeed;32211;5;Blue;200;1;119;18-06-2023;Week-25;Q2;2023;9959;1476;2760;44;0.148;Online ;Fuel;717.6;0
717331758;45;M;3;Post-Graduate;Married;TX;91750;no;yes;no;cellular;White-collar;54387;5;Blue;200;0;84;18-06-2023;Week-25;Q2;2023;34516;2517;4228;83;0.073;Swipe ;Grocery;549.64;0
717332733;38;F;1;Post-Graduate;Single;NY;91750;no;no;yes;cellular;Govt;33007;5;Silver;250;0;112;18-06-2023;Week-25;Q2;2023;34516;0;2851;80;0;Swipe ;Grocery;513.18;0
717334233;29;M;1;Graduate;Single;FL;91750;yes;no;no;cellular;Businessman;79065;5;Blue;280;1;111;18-06-2023;Week-25;Q2;2023;9525;2517;4804;79;0.264;Swipe ;Fuel;1008.84;0
717336408;46;F;2;High School;Married;CA;91750;yes;no;no;cellular;Retirees;27817;2;Blue;300;1;100;18-06-2023;Week-25;Q2;2023;1952;1411;2452;44;0.723;Chip ;Fuel;686.56;0
717338733;38;F;3;Graduate;Single;TX;91750;yes;yes;no;telephone;Govt;32579;1;Blue;360;1;82;18-06-2023;Week-25;Q2;2023;6012;0;2801;72;0;Swipe ;Bills;476.17;0
717340608;51;M;3;Doctorate;Married;NJ;91750;yes;no;no;telephone;Govt;106848;3;Gold;100;1;110;18-06-2023;Week-25;Q2;2023;34516;1873;7703;104;0.054;Swipe ;Entertainment;539.21;0
717343833;44;M;2;High School;Unknown;TX;91750;yes;yes;no;cellular;Retirees;66487;3;Blue;480;0;75;18-06-2023;Week-25;Q2;2023;3127;2094;4518;86;0.67;Swipe ;Bills;948.78;0
717346833;56;F;4;High School;Married;NJ;91750;no;no;no;cellular;Selfemployeed;41757;1;Blue;95;0;119;18-06-2023;Week-25;Q2;2023;1621;0;3764;76;0;Swipe ;Food;263.48;0
717348258;50;F;4;High School;Married;CA;91750;no;yes;no;unknown;Selfemployeed;28621;3;Blue;285;1;104;18-06-2023;Week-25;Q2;2023;4459;1899;2502;48;0.426;Swipe ;Entertainment;225.18;0
717353433;38;M;1;High School;Single;TX;91750;yes;yes;no;cellular;White-collar;122987;1;Blue;110;1;66;18-06-2023;Week-25;Q2;2023;21498;1542;13015;104;0.072;Swipe ;Fuel;3123.6;0
717354558;54;F;1;Graduate;Single;CA;91750;yes;no;no;cellular;Selfemployeed;1250;1;Blue;415;0;74;18-06-2023;Week-25;Q2;2023;3106;1120;683;17;0.361;Swipe ;Bills;81.96;0
717355533;41;M;4;High School;Married;CA;90025;no;no;no;telephone;Businessman;140176;2;Blue;395;0;58;18-06-2023;Week-25;Q2;2023;34516;1307;13759;120;0.038;Chip ;Fuel;825.54;0
717358158;48;F;4;Graduate;Unknown;TX;91750;no;no;no;unknown;Businessman;35572;3;Blue;465;0;106;18-06-2023;Week-25;Q2;2023;5489;1189;3215;64;0.217;Swipe ;Grocery;803.75;0
717359208;58;F;0;Graduate;Single;NY;91750;no;no;no;cellular;Businessman;48269;2;Blue;175;1;157;18-06-2023;Week-25;Q2;2023;4945;1779;4037;72;0.36;Swipe ;Grocery;1009.25;0
717364458;40;F;4;High School;Married;CA;91750;yes;no;no;cellular;Retirees;20769;3;Blue;190;0;70;18-06-2023;Week-25;Q2;2023;4331;1445;2053;33;0.334;Swipe ;Bills;225.83;0
